dist,ser,snr,ci,ci_low,ci_high,n_err,n_sym,min_measurable_ser,snr_db
25.0,0.0,10776.110669733149,0.00012803223300477724,1.3552527156068805e-20,0.00012803223300477724,0,30000,0.00016666666666666666,40.32462042904946
50.0,0.0,4788.413720759994,0.00012803223300477724,1.3552527156068805e-20,0.00012803223300477724,0,30000,0.00016666666666666666,36.80191666563284
75.0,0.0,1600.7831796885703,0.00012803223300477724,1.3552527156068805e-20,0.00012803223300477724,0,30000,0.00016666666666666666,32.04332512280568
100.0,0.0,499.54527274508484,0.00012803223300477724,1.3552527156068805e-20,0.00012803223300477724,0,30000,0.00016666666666666666,26.985748535477757
150.0,0.004633333333333333,47.37675189166947,0.0008344546181912041,0.003925724516121062,0.005467787951524537,139,30000,0.00016666666666666666,16.755652825606713
175.0,0.028433333333333335,13.937501435575884,0.001942002731398506,0.026612082068622735,0.03037533606473184,853,30000,0.00016666666666666666,11.441849251249822
200.0,0.1007,3.772765174725039,0.0034565821052041645,0.09734566443607344,0.10415658210520416,3021,30000,0.00016666666666666666,5.766597745901036
225.0,0.2265,1.0235453005729669,0.004771279617482693,0.22179875401397095,0.2312712796174827,6795,30000,0.00016666666666666666,0.10107068643364746
250.0,0.34753333333333336,0.25249000881861694,0.0054076735044624735,0.3421647011244552,0.35294100683779583,10426,30000,0.00016666666666666666,-5.977558024989512
